source_id,rup106_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6078932643010308736,1,0.016753827309143238,0.1518735,189.5622828974182,-51.279917886105636,18.51522,-6.610255179909659,0.1467433,3.7581329212418444,0.12621321,2.6785324137859316E-5
6078931994477547136,2,0.19465182324314945,0.07243227,189.58947704338502,-51.27979139004115,17.21786,-7.488677498167632,0.06581428,-0.40960643151559817,0.054717243,2.3442823446626404E-5
6078929791152016640,4,0.5690523101452138,0.1914343,189.80535893838527,-51.27874017555129,18.856264,-11.04622196344348,0.1747028,1.7771248548066776,0.15298788,5.855279963004624E-5
6078929241396206592,5,0.04291769829754156,0.1799323,189.69816314279566,-51.2791724034159,18.866398,-4.752124763281218,0.17392762,0.3756138763743588,0.14569148,2.2531713330136484E-5
6078932097556772736,6,0.26815336760777897,0.0149662355,189.6773776470618,-51.27904301881603,13.094815,-9.14684356717009,0.01284868,4.9256861243133425,0.010169303,5.930242136555565E-5
6078929795454317824,7,0.8500841933002454,0.030618194,189.8197145547077,-51.27841386184293,15.117137,-12.1150919736893,0.024789654,4.377353303557015,0.020262143,6.143155307848152E-5
6078930482649078656,8,0.36909413573410876,0.04573792,189.76011837335437,-51.27865337941477,16.242395,-6.020455680959036,0.03974204,-2.786781109443766,0.031677127,3.4611938221149945E-5
6078931990175280384,9,-0.09132195636231064,0.38634223,189.60067802228204,-51.2786749519301,19.869009,-7.196728997767479,0.39093095,-1.4660517397901867,0.30831563,1.1533967801337151E-5
6078929280061689472,10,-0.7964136846011366,0.31606743,189.71715790914692,-51.27816946264152,19.481123,-6.208209585712468,0.30257824,-3.9573774443527014,0.23710653,3.419290110002843E-5
6078929245698491392,11,0.26133784033088747,0.07496509,189.70171646032276,-51.278139763565406,17.208117,-1.0285089265115719,0.06893004,-2.1569060718875805,0.057299152,1.4063606433074604E-5
6078929211338756096,12,0.5245807890871933,0.04086393,189.73645294812644,-51.278006434502416,16.030468,-8.308425326962082,0.03627622,-2.010145728825502,0.0288844,4.457276569631719E-5
6078932677370052864,13,0.24538491314363942,0.12804382,189.54983096713846,-51.27831674704718,18.211693,-5.139744531744206,0.11883783,0.9430248845112759,0.101986304,2.193859082803051E-5
6078931990175285120,14,-0.10138426112778676,0.23400553,189.59034704228154,-51.27783614829993,19.208422,-8.559975267051758,0.22724438,1.0654631863471304,0.17573102,4.890124620983052E-5
6078929761094583296,15,0.4352825163051939,0.05001887,189.83809210831996,-51.276856971024806,16.328415,-7.598481043570163,0.041054796,-2.6359625743004704,0.03585351,3.767673312557286E-5
6078929761094582528,16,0.46120979019333214,0.052741095,189.833221321532,-51.276882581342875,16.435429,-11.029058441362135,0.044852033,-3.8573072802844512,0.038840804,5.83503576760701E-5
6078932883528484352,17,0.30635958454586354,0.13014318,189.52671933529288,-51.27771918020799,18.258425,-8.971086369982995,0.1245307,-0.7248531191421967,0.10645413,3.055400784097419E-5
6078930478346800128,18,-0.0022116912800067764,0.25321615,189.74805076237183,-51.276940573107204,19.214838,-4.320323652790935,0.24139193,-1.4765664143522024,0.18270747,2.4077700157279326E-5
